image,title,id,regular_price,special_price,Brand,Model,Laptop Series,Part No,Processor Brand,Processor Type,Generation,Processor Model,Processor Base Frequency,Processor Max Turbo Frequency,Processor Core,Processor Thread,CPU Cache,RAM,Installed RAM Details,RAM Type,RAM Bus (MHz),Total RAM Slot,Max. RAM Support,Storage,Installed HDD Type,HDD RPM,M.2/SSD Expansion Slot,Graphics Chipset,Graphics Memory Accessibility,Graphics Memory,Display Size (Inch),Display Type,Display Resolution,Display Features,Optical Drive,Multimedia Card Slot,USB 2 Port,USB 3 Port,HDMI Port,Headphone Port,Microphone Port,Security Lock Slot,LAN,WiFi,Bluetooth,Audio Properties,Speaker,Microphone.,WebCam,Num Key pad,Pointing Device,Operating System,Color,Dimensions,Weight (Kg),Battery,Battery Capacity,Battery Type,Power Adapter,Warranty,Warranty Claim Duration (Approximate),Specialty,Others,Country Of Origin,Made in/ Assemble,Installed SSD Type,Supported Multimedia Card,USB C / Thunderbolt Port,Keyboard Back-lit,Finger Print Sensor,Body Material,Backup Time,Chipset.,Optane Memory,Storage Upgrade,Display Surface,TPM,Adapter Type,Processor Type.,Built-In RAM,Security Chip,Empty/Expansion RAM Slot,Package Content,Mini HDMI Port,Keyboard Layout,Micro HDMI Port,VGA/D-Sub,Graphics Memory Type,Licensed Application,Display Refresh Rate,Audio Port,Display Bazel,Touch Screen,Display Port,NFC,RGB Keyboard,Mini DP Port,Secondary Screen Size,Secondary Screen Technology,Secondary Screen Resolution
https://www.ryanscomputers.com/storage/products/main/msi-summit-b14-a11mot-11th-gen-intel-core-i5-11616829252.webp,MSI Summit B14 A11MOT Intel Core i5 1135G7 14 Inch FHD Touch Display Ink Black Laptop,Product Id: 33.01.033.1150,"                                 111,760  ","                                 103,800  ",MSI,MSI Summit B14 A11MOT,Summit,,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,16GB,,DDR4,3200MHz,2,32GB,1TB SSD,,,,Intel Iris Xe graphics,Integrated,Shared,14,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,1,,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11 ax),Bluetooth 5.1,Hi-Res Audio,Yes,Yes,HD Webcam,,TouchPad,Windows 10 Home,Ink Black,319 x 219 x 15.9mm,1.36 kg,3 Cell,52Wh,,65W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Single Backlit KeyBoard, With Sleeve Bag, The SUMMIT series features the latest 11th Gen. Intel Core i7 processor & Intel Iris Xe graphics, delivering heavyweight performance and lightweight portability, The 4-core processor enhances productivity and speeds up your workflow, With sleek lightweight aluminum chassis, the SUMMIT series is built for high mobility. Designed for non-stop, on-the-go, work anytime, anywhere with long-lasting battery and fast-charge technology. Enterprise-Grade Security safeguard your data.",,Taiwan,,NVMe PCIe,MicroSD Card Reader,1 x USB 3.2 Gen 2 Type-C,Yes,,Metal,,,,,,,,,,Yes,,,,,,,,,,,Thin-bezel,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/acer-spin-3-sp313-51n-50xm-intel-core-i5-1135g7-11636521881.webp,Acer Spin 3 SP313-51N-50XM Intel Core i5 1135G7 13.3 Inch 2K WQXGA IPS Touch Display Pure Silver 2 in 1 Laptop #NX.A9VSI.001,Product Id: 33.03.002.933,"                                 112,840  ","                                 104,000  ",Acer,Acer Spin 3 SP313-51N-50XM,Spin,NX.A9VSI.001,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,DDR4,,,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,13.3,2K WQXGA IPS LED Display,2560x1600 (WxH) WQXGA,"Aspect Ratio: 16:10, Screen Mode: WQXGA",No,1,,"1 x USB 3.2 Gen 2 Type-A, 1 x USB 3.2 Gen 1 Type-A",1,Combo,Combo,,,Yes,Yes,Stereo Speaker,Yes,Yes,HD WebCam,,TouchPad,Windows 10 Home,Pure Silver,302 x 222.5 x 15.90mm,1.50 kg,4 Cell,56 Wh,Lithium Ion,65Watt AC Power Adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,"TouchPad Features: Multi-touch Gesture, Pointing Device Type: Stylus, Sensor Type: Accelerometer, Wireless LAN Model: Wi-Fi 6 AX 1650i",Taiwan,China,NVMe PCIe,MicroSD card reader,2 x Thunderbolt 4 (USB 3.2 Gen 2 Type-C),Yes,Yes,,,,,,,,,,,Firmware TPM,,,,Backlit keyboard,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-tuf-gaming-f15-fx506heb-intel-core-i5-11400h-11636546269.webp,Asus TUF Gaming F15 FX506HEB Intel Core i5 11400H 15.6 Inch FHD Display Eclipse Gray Gaming Laptop #HN173T-FX506HEB,Product Id: 33.02.006.1421,"                                 113,930  ","                                 105,000  ",Asus,Asus TUF Gaming F15 FX506HEB,TUF Gaming,HN173T-FX506HEB,Intel,Intel Core i5,11th,Core i5 11400H,,4.5 GHz,6,12,12MB,8GB,,DDR4,3200MHz,,32GB,512GB SSD,,,,Nvidia RTX 3050 Ti,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,"16:9, anti-glare display, sRGB:62.5%, Adobe:47.34%, DCI-P3",No,,,3 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,Yes,Wi-Fi 6 (802.11ax),Bluetooth 5.2,"DTS software, Built-in array microphone",Dual Speakers,Yes,HD Webcam,,Touchpad,Windows 10 Home,Eclipse Gray,359 x 256 x 24.3mm,2.30 Kg,3 Cell,48Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Honeycomb Grip, Smart and Striking, Brushed Metal Finish, PERFORMANCE TAKE ON ANY CHALLENGE, CRYSTAL CLEAR AUDIO, STRATEGY/RPG/SHOOTER, SURROUND SOUND, AI NOISE CANCELATION, THERMAL LASTING COOL, SELF-CLEANING, FAST CHARGING",,Taiwan,China,NVMe PCIe,,1x Thunderbolt 4,Yes,No,,,,,,Anti-glare,,180W AC Adapter,,,Kensington Lock,,,,Backlit Chiclet Keyboard RGB,,,GDDR6,,144 Hz,,,,,,Yes,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-flip-13-ux363ea-11th-gen-intel-core-11615805601.webp,Asus Zenbook Flip 13 UX363EA Intel Core i5 1135G7 13.3 Inch FHD Touch Display Pine Grey Laptop,Product Id: 33.03.006.1280,"                                 115,010  ","                                 106,000  ",Asus,Asus Zenbook Flip 13 UX363EA,Zenbook Flip,HP172T,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,LPDDR4x,,,,512GB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,13.3,FHD OLED Display,1920x1080 (WxH) FHD,,No,,,1 x USB 3.2 Gen 1 Type-A,1,,,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,,ASUS SonicMaster stereo audio,Array Microphone,HD Webcam,Yes (Touchpad),TouchPad,Windows 10 Home,Pine Grey,305 x 211 x 11.9-13.9mm,1.30 kg,4 Cell,67Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"The distinctively elegant ZenBook Flip 13 has an all-new design that combines ultimate portability with supreme versatility. Its sleek NanoEdge display and 360 degree ErgoLift hinge make ZenBook Flip 13 extra compact, and the super-slim 13.9 mm chassis houses a wide range of I/O ports for easy connectivity. Its Intel Core processor gives you effortless performance for on-the-go productivity and visual creativity. ZenBook Flip 13 is the versatile and powerful all-rounder thats your perfect business or creative partner.","Display: Aspect Ratio: 16:9, IPS-level Panel, Glossy display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body ratio: 80%, With stylus support, HDMI version: 1.4, Power Supply: TYPE-C, 65W AC Adapter, Output: 19V DC, 3.42A, 65W, Input: 100 - 240V AC 50/60Hz universal, Military Grade: US MIL-STD 810G military-grade standard, Regulatory Compliance: Energy star",Taiwan,China,NVMe PCIe,,2 x Thunderbolt 4,Yes,,,,,,,,Yes,,,,Yes,,,,"Backlit Chiclet Keyboard, 1.35mm Key-travel",,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-laptop-3-10th-gen-intel-core-i5-11603003458.webp,Microsoft Surface Laptop 3 Intel Core i5 1035G7 13.5 Inch Multi Touch Display Platinum Surface,Product Id: 33.03.191.177,"                                 115,010  ","                                 106,000  ",Microsoft,Microsoft Surface Laptop 3,Surface Laptop,"VGY-00001, VGY-00016",Intel,Intel Core i5,10th,Core i5 1035G7,1.20 GHz,3.70GHz,4,8,6MB,8GB,,LPDDR4x,,,,128GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,13.5,PixelSense MultiTouch Display,2256x1504 (WxH),"Aspect ratio: 3:2, Touch: 10 point multi-touch",No,,,1 x USB-A,,Combo,Combo,,,802.11 aX (1x1),Bluetooth 5.0,,Yes,Yes,HD Webcam,,,Windows 10 Home,Platinum,308 x 223 x 14.5mm,1.265Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Platinum with Alcantara material palm rest, Windows Hello face authentication camera (front-facing), 720p HD f2.0 camera (front-facing), 3.5 mm headphone jack, Dual far-field Studio Mics, Omnisonic Speakers with Dolby Audio Premium, Navigate, scroll, and browse through documents and websites, Stream shows and movies, Create stunning presentations, Store photos, files, and more, Smooth multitasking in multiple apps and tabs, Easy to carry, starts at just 2.79 pounds, Exceptional typing comfort and large trackpad, Connect to displays, docking stations, and more","Aspect ratio: 3:2, Touch: 10 point multi-touch, Core: Quad-core, Security: Firmware TPM , Enterprise-grade protection with Windows Hello face sign-in, Sensors: Ambient light sensor, Wi-Fi 6: 802.11ax compatible, Bluetooth: Bluetooth Wireless 5.0 technology, Connections: 1 x Surface Connect port, Compatible with Surface Dial off-screen interaction, Dimensions: 308 x 223 x 14.5mm",USA,,,,1 x USB-C,,,Aluminum,Up to 11.5 Hrs.,,,,,,,,,Firmware TPM,,,,,,No,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/lenovo-legion-5-15imh05h-10th-gen-intel-core-i5-11610088633.webp,Lenovo Legion 5 15IMH05H 10th Gen Intel Core i5 10300H 15.6 Inch FHD IPS Anti-Glare Display Phantom Black Laptop,Product Id: 33.02.200.857,"                                 117,180  ","                                 108,000  ",Lenovo,Lenovo Legion 5 15IMH05H,Legion,82AU00GHIN-2Y,Intel,Intel Core i5,10th,Core i5 10300H,2.50 GHz,4.50 GHz,4,8,8MB,16GB,,DDR4,3200MHz,2,32GB,1TB HDD+256GB SSD,SATA,5400 RPM,,Nvidia GTX 1650 Ti Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,"Display: 250 nits Brightness, Aspect ratio: 16:9, Color gamut: 45% NTSC",No,,,"3 x USB 3.2 Gen 1, 1 x USB 3.2 Gen 1",1,Combo,Combo,Kensington lock slot,Ethernet RJ-45,802.11ax (2x2),Bluetooth 5.0,Dolby Atmos,2W x 2 Speaker,Dual array microphone,HD Webcam,Yes,TouchPad,Windows 10 Home,Phantom Black,363.06 x 259.61 x 23.57-26.1mm,2.46 kg,,60Wh,Li-Polymer,170W AC adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 30 Days. It may take additional time up to 60 days,,"Audio Chip: High Definition (HD) Audio, Realtek ALC3287 codec, Speakers: Stereo speakers for gaming HARMAN-branded, Camera: 720p, with privacy shutter, fixed focus, Touchpad: Buttonless Mylar surface multi-touch touchpad, 1 x power connector, BIOS Security: Power-on password, Supervisor password, Hard disk password, Certifications: ErP Lot 3, RoHS",China,China,NVMe PCIe,,1 x USB 3.2 Gen 1 Type-C,Yes,,PC + ABS (Top & Bottom),,Intel HM470 chipset,,,Anti-glare,,,,,2.0,1,,,"6-row, multimedia Fn keys, numeric keypad",,,GDDR6,,120 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-gf63-thin-11uc-intel-core-i5-11400h-156-inch-11636979815.webp,MSI GF63 Thin 11UC Intel Core i5 11400H 15.6 Inch FHD Display Black Gaming Laptop,Product Id: 33.02.033.1173,"                                 116,100  ","                                 108,000  ",MSI,MSI GF63 Thin 11UC,,,Intel,Intel Core i5,11th,Core i5 11400H,,4.50 GHz,6,12,12MB,8GB,,DDR4,3200MHz,2,64GB,512GB SSD,,,1,Nvidia RTX 3050 Max-Q,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,,2 x USB Type-A,1,Combo,Combo,,Yes,Intel Wi-Fi 6,Bluetooth 5.1,,Yes,Yes,HD WebCam,,Touch Pad,Free-Dos,Black,359 x 254 x 21.7mm,1.86 kg,3 Cell,51Wh,,Yes,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,,,,,1 x USB Type-C,Yes,No,,,Intel HM570,,1x 2.5 Inch SATA HDD,,,120 W,,,,1,,,"Backlight Keyboard (Single-Color, Red)",,,GDDR6,,144 Hz,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14x-oled-ux5401ea-intel-core-i5-11635586157.webp,Asus ZenBook 14X OLED UX5401EA Intel Core i5 1135G7 14 Inch 2.8K OLED WQHD Touch Display Pine Grey Laptop #KN146T-UX5401EA,Product Id: 33.03.006.1417,"                                 118,270  ","                                 109,000  ",Asus,Asus ZenBook 14X OLED UX5401EA,ZenBook,KN146T-UX5401EA,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,1 x 8GB Non-Removable,LPDDR4x,,1,8GB,512GB SSD,NVMe PCIe,,No,Intel Iris Xe Graphics,Integrated,Shared,14,2.8K OLED WQHD,2880x1800 (WxH),"16:10 aspect ratio, 0.2ms response time, 90Hz refresh rate, 550nits peak brightness, 100% DCI-P3 color gamut, 1,000,000:1",No,1,,1 x USB 3.2 Gen 2 Type-A,1,Combo,Combo,,,Yes,Bluetooth 5.0,,Yes,Built-in array microphone,HD WebCam,Yes,TouchPad,Windows 10 Home,Pine Grey,311.2 x 221.1 x 15.9 - 15.9mm,1.4 kg,3 Cell,63 Wh,Li-ion,100Watt AC Adapter,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,,,Taiwan,China,NVMe PCIe,Micro SD card reader,2 x Thunderbolt 4,Yes,Yes,,,,,No,,,,,,Firmware TPM,,,,Illuminated Chiclet Keyboard 1.4mm Key-travel,,,,,90 Hz,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-pro-7-10th-gen-intel-core-i5-11602487646.webp,Microsoft Surface Pro 7 Intel Core i5 1035G4 12.3 Inch Touch Display Platinum Laptop,Product Id: 33.03.191.176,"                                 118,270  ","                                 109,000  ",Microsoft,Microsoft Surface Pro 7,Surface Pro,"QDX-00001, PUV-00001, PUV-00012",Intel,Intel Core i5,10th,Core i5 1035G4,1.10 GHz,3.70 GHz,4,8,6MB,8GB,,LPDDR4x,,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,12.3,PixelSense MultiTouch Display,2736x1824 (WxH),,No,1,,1 x USB-A,,Combo,Combo,,,802.11ax,Bluetooth 5.0,,Yes,Yes,Yes,,,Windows 10 Home,Platinum,292 x 201 x 8.5mm,0.775Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"Sensors: Ambient light sensor, Accelerometer, Gyroscope, Magnetometer, 1.6W stereo speakers with Dolby Audio Premium, Windows Hello face authentication camera (front-facing), 5.0MP front-facing camera with 1080p full HD video, 8.0MP rear-facing autofocus camera with 1080p full HD video, Ultra-slim and light, Transforms from tablet to laptop with built-in Kickstand and removable Type Cover, Now with both USB-C and USB-A, Connect to multiple displays, docking stations, and more, Brilliant in every light, Loud and clear","Front Camera: 5MP, Rear Camera: 8MP, Aspect ratio: 3:2, Touch: 10 point multi-touch, Wi-Fi 6: 802.11ax compatible, Bluetooth Wireless 5.0 technology, Casing: Signature unibody magnesium design with hidden perimeter venting, Physical buttons: Volume, Power, Package Contents - Surface Pro 7, Power Supply, Quick Start Guide, Safety and warranty documents",USA,,,Micro SDXC,1 x USB-C,,,,Up to 10.5 Hrs.,,,,,,,,,"Firmware TPM, Enterprise-grade protection with Windows Hello face sign-in",,,,,,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/microsoft-surface-pro-7-10th-gen-intel-core-i5-11602488802.webp,Microsoft Surface Pro 7 Intel Core i5 1035G4 12.3 Inch PixelSense MultiTouch Display Black 2-in-1 Laptop,Product Id: 33.03.191.178,"                                 118,270  ","                                 109,000  ",Microsoft,Microsoft Surface Pro 7,Surface Pro,"RQP-00001, PUV-00025",Intel,Intel Core i5,10th,Core i5 1035G4,1.10 GHz,3.70 GHz,4,8,6MB,8GB,1 x 8GB,LPDDR4x,,,,256GB SSD,,,,Intel Iris Plus Graphics,Integrated,Shared,12.3,PixelSense MultiTouch Display,2736x1824 (WxH),Aspect Ratio: 3:2,No,1,,1 x USB-A,,Combo,Combo,,,Wi-Fi 6 802.11ax,Bluetooth 5.0,Stereo Speakers,1.6W x 2 Speakers,Yes,Yes,,,Windows 10 Home,Black,292 x 201 x 8.5 mm,0.775 Kg,,,,,1 year,Estimated Warranty Claim Duration 40 Days. It may take additional time up to 90 days,"1.6W stereo speakers with Dolby Audio Premium, Windows Hello face authentication camera (front-facing), 5.0MP front-facing camera with 1080p full HD video, 8.0MP rear-facing autofocus camera with 1080p full HD video, Ultra-slim and light, Transforms from tablet to laptop with built-in Kickstand and removable Type Cover, Now with both USB-C and USB-A, Connect to multiple displays, docking stations, and more, Brilliant in every light, Loud and clear","Front Camera: 5.0MP, Rear Camera: 8.0MP, Sensors: Ambient light sensor, Accelerometer, Gyroscope, Magnetometer, Security: Firmware TPM, Enterprise-grade protection with Windows Hello face sign-in, Connections: 1 x Surface Connect port, Surface Type Cover port, MicroSDXC card reader, Touch: 10 point multi-touch, Wi-Fi 6: 802.11ax compatible, Bluetooth Wireless 5.0 technology, Physical buttons: Volume, Power",USA,,NVMe PCIe,MicroSDXC card reader,1 x USB-C,,,Signature unibody magnesium design with hidden perimeter venting (Casing),Up to 10.5 Hrs.,,,,,,,,,Firmware TPM,,,,,,,,,,,,Yes,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-vivobook-pro-15-k3500pc-intel-core-i5-11300h-11634539236.webp,Asus VivoBook Pro 15 K3500PC Intel Core i5 11300H 15.6 Inch FHD Display Quiet Blue Laptop #KJ002T-K3500PC,Product Id: 33.01.006.1414,"                                 119,350  ","                                 110,000  ",Asus,Asus VivoBook Pro 15 K3500PC,VivoBook,KJ002T-K3500PC,Intel,Intel Core i5,11th,Core i5 11300H,,4.40 GHz,4,8,8MB,16GB,,DDR4,,,16GB,512GB SSD,,,,Nvidia RTX 3050,Dedicated,4GB,15.6,FHD LED,1920x1080 (WxH) FHD,"16:9 aspect ratio, 400nits, 100% DCI-P3 color gamut, PANTONE Validated, Glossy display, Screen-to-body ratio: 84",No,1,2 x USB 2.0 Type-A,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,WiFi 6 (802.11ax),Bluetooth 5.0,harman/kardon (Mainstream) with Cortana support,Yes,Yes,HD Webcam,Yes,Touch Pad,Windows 10 Home,Quiet Blue,359.8 x 235.3 x 199mm,1.65 kg,3 Cell,63Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"MyASUS Features (System diagnosis, Battery health charging, Fan Profile, Splendid, Tru2Life, Function key lock, WiFi SmartConnect, Link to MyASUS, TaskFirst, Live update, AI Noise Canceling), Dual-fan cooling system with ASUS IceCool Plus thermal technology, HDR enhanced realism, 70% blue-light reduction for eye care, even more critical for children","Built-in Apps: McAfee, MyASUS, Regulatory Compliance: Energy star, Security: BIOS Booting User Password Protection, McAfee LiveSafe 30-day trial, Fingerprint sensor integrated with Power Key",Taiwan,China,NVMe PCIe,Micro SD card reader,1 x Thunderbolt 4,Yes,Yes,,,,,,Glossy,,120W AC Adapter,,,Firmware TPM,,,,Backlit Chiclet Keyboard 1.35mm Key-travel,,,GDDR6,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-zenbook-14-ultralight-ux435eal-intel-core-i5-11619083640.webp,Asus ZenBook 14 Ultralight UX435EAL Intel Core i5 1135G7 14 Inch FHD Display Pine Grey Laptop,Product Id: 33.03.006.1295,"                                 122,610  ","                                 113,000  ",Asus,Asus ZenBook 14 Ultralight UX435EAL,ZenBook,KC070T-UX435EAL,Intel,Intel Core i5,11th,Core i5 1135G7,2.40 GHz,4.20 GHz,4,8,8MB,8GB,,LPDDR4x,,,16GB,1TB SSD,,,,Intel Iris Xe Graphics,Integrated,Shared,14,FHD LED,1920x1080 (WxH) FHD,"Aspect Ratio: 16:9, IPS-level Panel, LED Backlit, Brightness: 400nits, sRGB: 100%, Screen-to-body ratio: 92 %",No,1,,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,Wi-Fi 6 (802.11ax),Bluetooth 5.0,Audio by ICEpower,Yes,Array Microphone,IR HD Webcam,Yes (Touchpad),TouchPad,Windows 10 Home,Pine Grey,319.3 x 201.7 x 14.9 - 15.6 mm,0.98 kg,3 Cell,63Wh,Li-ion,65W AC Adapter,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"ZenBook 14 Ultralight combines superb performance and effortless portability with timeless good looks. ZenBook 14 Ultralight includes ASUS NumberPad 2.0 for enhanced productivity, and is powered by 11th Gen Intel Core processors and integrated Intel Iris Xe graphics. Its four-sided NanoEdge display has ultraslim bezels for a 92% screen-to-body ratio. With its great battery life, ZenBook 14 Ultralight helps you get more done effortlessly, ZenBook 14 Ultralight features a frameless four-sided NanoEdge wide-view display, with slim bezels that create a 92% screen-to-body ratio for incredibly immersive viewing experiences. ZenBook 14 Ultrallight provides exceptional heat dissipation via an upgraded 8 mm heat pipe and a new IceBlades fan that efficiently accelerates heat transfer. The 87-blade IceBlades fan and impeller are made of a liquid-crystal polymer that allows them to be lighter and thinner than ordinary fans.","HDMI version: 2.0b, Audio Jack version: 3.5mm, Camera: HD camera with IR function to support Windows Hello Without privacy shutter, Power Supply: TYPE-C, Output: 19V DC, 3.42A, 65W, Input: 100 - 240V AC 50/60Hz universal, Military Grade: US MIL-STD 810G military-grade standard, Regulatory Compliance: Energy star",Taiwan,China,NVMe PCIe,Micro SD card reader,2 x Thunderbolt 4,Yes,,,,,,,Anti-glare,,,,,Firmware TPM,,,,"Backlit Chiclet Keyboard, 1.4mm Key-travel",,,,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/asus-vivobook-pro-15-k3500pc-intel-core-i5-11300h-11636793099.webp,Asus VivoBook Pro 15 K3500PC Intel Core i5 11300H 15.6 Inch FHD OLED Display Quiet Blue Laptop #L1259T-K3500PC,Product Id: 33.01.006.1424,"                                 122,610  ","                                 113,000  ",Asus,Asus VivoBook Pro 15 K3500PC,VivoBook,L1259T-K3500PC,Intel,Intel Core i5,11th,Core i5 11300H,,4.40 GHz,4,8,8MB,16GB,,DDR4,,,16GB,512GB SSD,,,,Nvidia RTX 3050,Dedicated,4GB,15.6,FHD OLED Display,1920x1080 (WxH) FHD,"16:9 aspect ratio, 0.2ms response time, 600nits peak brightness, 100% DCI-P3 color gamut, 1,000,000:1, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, SGS Eye Care Display, Screen-to-body ratio: 84",No,1,2 x USB 2.0 Type-A,1 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,,WiFi 6 (802.11ax),Bluetooth 5.0,harman/kardon (Mainstream) with Cortana support,Yes,Yes,HD Webcam,Yes,Touch Pad,Windows 10 Home,Quiet Blue,359.8 x 235.3 x 199mm,1.65 kg,3 Cell,63Wh,Li-ion,,2 Year (1 year for Battery),Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"MyASUS Features (System diagnosis, Battery health charging, Fan Profile, Splendid, Tru2Life, Function key lock, WiFi SmartConnect, Link to MyASUS, TaskFirst, Live update, AI Noise Canceling), Dual-fan cooling system with ASUS IceCool Plus thermal technology, HDR enhanced realism, 70% blue-light reduction for eye care, even more critical for children","Built-in Apps: McAfee, MyASUS, Regulatory Compliance: Energy star, Security: BIOS Booting User Password Protection, McAfee LiveSafe 30-day trial, Fingerprint sensor integrated with Power Key",Taiwan,China,NVMe PCIe,Micro SD card reader,1 x Thunderbolt 4,Yes,Yes,,,,,,Glossy,,120W AC Adapter,,,Firmware TPM,,,,Backlit Chiclet Keyboard 1.35mm Key-travel,,,GDDR6,,,,,,,,,,,,
https://www.ryanscomputers.com/storage/products/main/msi-katana-gf66-11uc-11th-gen-intel-core-i5-11630751540.webp,MSI Katana GF66 11UC Intel Core i5 11400H 15.6 Inch FHD Display Black Gaming Laptop,Product Id: 33.02.033.1170,"                                 122,060  ","                                 113,500  ",MSI,MSI Katana GF66 11UC,Katana,,Intel,Intel Core i5,11th,Core i5 11400H,,4.50 GHz,6,12,12MB,8GB,1 x 8GB,DDR4,3200MHz,2,64GB,512GB SSD,,,,Nvidia RTX 3050 Graphics,Dedicated,4GB,15.6,FHD IPS LED Display,1920x1080 (WxH) FHD,,No,,1 x USB 2.0 Gen 1 Type-A,2 x USB 3.2 Gen 1 Type-A,1,Combo,Combo,,Ethernet RJ-45,Wi-Fi 6 802.11 ax,Bluetooth 5.2,,Yes,,HD Webcame,,TouchPad,Windows 10 Home,Black,359 x 259 x 24.9mm,2.25 kg,3 Cell,53.5 Wh,,,"2 year (Battery, Adapter 1 year)",Estimated Warranty Claim Duration 20 Days. It may take additional time up to 40 days,"Dedicated thermal solutions for both the CPU and GPU with up to 6 heat pipes. By enlarging the internal diameter of the thermal pipe and utilizing MSI exclusive thermal grease to ensure the maximum performance under extreme gaming. The exclusive MSI Center helps you control and customize your MSI laptop the way you want. Monitor, adjust, optimize and may useful features are built in one unified system. It offers maximum flexibility with new functions such as Smart Image Finder, UI Skin option and more to to customize your personal preference.",,,,NVMe PCIe,,1 x USB 3.2 Gen 1 Type-C,Yes,,,,Intel HM570,,,,,,,,,1,,,Single Backlit KeyBoard (Red),,,GDDR6,,144 Hz,,,,,,,,,,
